scorer,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120
bodyparts,Eye,Eye,Eye,SnoutTip,SnoutTip,SnoutTip,TailBase,TailBase,TailBase,ProxTail1,ProxTail1,ProxTail1,ProxTail2,ProxTail2,ProxTail2,ProxTail3,ProxTail3,ProxTail3,MidTail,MidTail,MidTail,DistTail1,DistTail1,DistTail1,DistTail2,DistTail2,DistTail2,DistTail3,DistTail3,DistTail3,TailTip,TailTip,TailTip,Ankle,Ankle,Ankle,MTP,MTP,MTP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
28,65.76758,335.05664,0.84472656,104.51172,327.89648,0.86816406,18.876953,346.41797,0.040252686,1244.8955,364.09253,0.022888184,22.480469,381.6289,0.03491211,20.30249,373.24414,0.03289795,14.7265625,388.6001,0.023849487,93.86719,345.27344,0.011955261,111.91797,352.35156,0.018371582,89.49414,339.84888,0.015655518,129.63672,347.16406,0.025985718,58.890625,382.48047,0.0234375,31.433594,383.78125,0.026367188
29,74.04492,334.37305,0.8095703,112.11133,325.7754,0.9916992,20.648438,345.38672,0.017211914,9.072266,364.09253,0.017593384,30.123047,372.51807,0.032928467,90.13281,353.33984,0.028320312,15.316406,377.34766,0.018844604,93.86719,345.27344,0.010856628,112.21875,351.4453,0.02279663,107.2793,339.84888,0.013870239,130.50488,347.16406,0.02017212,81.61914,377.60938,0.023544312,121.828125,334.28125,0.020431519
30,81.416016,331.96405,0.86035156,121.34375,324.01544,0.98583984,22.183594,346.41797,0.051849365,1244.8955,364.08826,0.01676941,30.123047,372.51807,0.033050537,90.13281,353.33984,0.024398804,15.316406,377.34766,0.012664795,69.97266,361.77734,0.015701294,127.81055,350.9375,0.022613525,112.16016,331.92188,0.013946533,140.83203,348.88672,0.023956299,93.62109,377.60938,0.019424438,121.828125,334.28125,0.024887085
31,89.22656,330.03027,0.7636719,130.3789,322.7334,1.0,24.970703,345.38672,0.010505676,1244.9082,364.08826,0.027359009,24.460938,372.51807,0.024429321,90.13281,353.33984,0.028137207,14.7265625,377.34766,0.025054932,12.953613,382.43555,0.016174316,128.27344,349.79102,0.023635864,115.76697,331.78516,0.021408081,142.78516,333.1875,0.01751709,107.052734,377.4297,0.018844604,134.84766,334.28125,0.020935059
32,99.74194,328.8379,0.7675781,138.32324,321.9004,1.0,42.47168,344.8789,0.009780884,1244.8955,364.08826,0.01739502,24.460938,372.48657,0.02607727,23.105469,382.43555,0.03894043,14.7265625,377.34766,0.031677246,12.953613,382.43555,0.026306152,143.9707,350.73633,0.022994995,118.427734,331.78516,0.013381958,157.41406,333.1875,0.024383545,108.64844,377.85352,0.02633667,138.35547,334.28125,0.026809692
33,106.8457,327.21875,0.7573242,146.90137,320.95117,1.0,85.28516,333.37012,0.00724411,1244.9082,364.0854,0.017623901,32.0,372.8911,0.026794434,23.105469,382.43555,0.03555298,25.470703,382.73242,0.028823853,12.953613,382.43555,0.04611206,144.34375,348.97998,0.022201538,143.46875,342.58203,0.012542725,159.91797,328.10938,0.016952515,108.64844,377.4297,0.021102905,138.35547,384.35938,0.023040771
34,115.98784,325.75293,0.8178711,154.33008,320.22852,0.95996094,96.015625,329.63672,0.010612488,1244.9258,364.0854,0.027694702,32.0,372.8911,0.013435364,23.105469,382.43555,0.026565552,34.94922,382.73242,0.0129852295,26.388672,381.93945,0.05142212,159.81445,350.00586,0.024383545,143.54492,334.90234,0.014282227,164.02249,351.67578,0.020141602,115.80505,377.4297,0.018997192,138.35547,384.35938,0.021697998
35,124.67822,324.6582,0.7553711,164.05362,319.4375,1.0,96.015625,329.0039,0.023468018,1244.9951,364.0854,0.017669678,45.335938,366.0332,0.01184082,163.96542,352.3496,0.034179688,49.345703,381.5879,0.038482666,26.99121,381.93945,0.085754395,159.8789,350.00586,0.021316528,158.28125,342.20703,0.015167236,175.91797,327.65625,0.022842407,115.80505,345.2539,0.01689148,166.9375,320.96875,0.0209198
36,133.79199,323.61084,0.71972656,172.93408,319.38672,0.9355469,96.015625,328.9453,0.031951904,1244.9404,364.08228,0.016830444,62.30664,366.0332,0.015281677,163.96542,352.3496,0.025314331,51.03955,381.0078,0.017105103,27.20459,381.80957,0.021759033,175.60742,350.00586,0.02659607,174.41797,342.20703,0.013412476,179.71484,317.51562,0.019607544,133.65137,345.2539,0.0146865845,185.1914,318.76953,0.022613525
37,142.76172,323.33838,0.76416016,181.00586,318.70703,1.0,100.72266,328.9453,0.041290283,1244.9429,364.07666,0.018341064,78.8457,365.47754,0.021148682,167.51562,339.25098,0.025512695,52.38794,381.0078,0.019866943,43.760986,380.6548,0.041931152,191.47852,350.00586,0.018295288,191.26172,338.58984,0.023925781,196.00902,317.51562,0.020904541,160.69727,338.88672,0.019607544,193.16602,316.4563,0.018981934
38,153.81836,323.26514,0.72802734,190.64062,318.67578,0.96972656,116.83203,328.30078,0.01852417,1244.9429,364.07666,0.016677856,116.41846,364.9463,0.014961243,179.3457,339.25098,0.02418518,67.36035,367.95312,0.032348633,74.29883,366.4297,0.020370483,194.91406,350.00586,0.026870728,198.40039,336.23047,0.014907837,202.72656,317.51562,0.022369385,165.02637,331.48438,0.017974854,197.49219,316.4563,0.026290894
39,160.87305,322.7256,0.8051758,198.73633,318.51367,1.0,116.83203,327.0625,0.023269653,1244.9946,364.06726,0.016830444,78.8457,365.47754,0.011474609,194.6123,339.25098,0.02885437,68.20813,367.93555,0.016189575,75.75745,366.4297,0.016723633,207.56836,350.08008,0.02355957,204.59863,338.1836,0.018630981,206.89844,317.51562,0.01876831,165.02637,331.48438,0.024230957,214.61328,316.4563,0.02130127
40,170.8291,322.5752,0.69628906,208.84766,318.44922,0.9946289,116.83203,327.0625,0.023025513,1244.9946,364.05573,0.017868042,78.8457,369.49023,0.011993408,210.20898,339.25098,0.031311035,82.96582,367.55664,0.019729614,91.134766,365.96582,0.014465332,210.20996,349.4834,0.022232056,204.59863,336.23047,0.017547607,221.85547,317.51562,0.021560669,180.36133,319.21875,0.016799927,215.7539,316.4563,0.029846191
41,179.5271,322.4248,0.78125,217.04297,318.44922,0.9501953,116.83203,327.85352,0.018356323,1244.9946,364.06726,0.018508911,13.524414,379.71826,0.02078247,210.20898,339.25098,0.025390625,98.93555,366.92578,0.014968872,91.56177,365.73047,0.013900757,223.47461,350.08008,0.023498535,220.25659,338.125,0.019638062,223.44531,319.85547,0.01979065,180.36133,319.21875,0.019012451,230.54688,317.03125,0.024902344
42,188.97852,322.3418,0.71728516,226.62207,318.67578,1.0,120.072266,327.0625,0.016830444,1244.9946,364.06726,0.017700195,13.4140625,385.89453,0.023361206,214.30469,337.1836,0.033569336,106.2168,366.92578,0.041870117,91.56177,365.73047,0.02293396,226.42969,349.9004,0.024353027,220.25659,338.125,0.015533447,236.58594,314.3203,0.02116394,180.36133,319.21875,0.019897461,230.54688,317.89258,0.022216797
43,196.80615,322.3418,0.77490234,235.09814,318.87305,0.95654297,120.072266,327.23242,0.029052734,16.941406,386.875,0.033203125,13.4140625,392.0586,0.045135498,228.58789,339.59766,0.04660034,106.2168,366.92578,0.042785645,105.63086,379.70532,0.033233643,239.4043,349.9004,0.028671265,188.16357,338.1836,0.015182495,239.5625,319.85547,0.015991211,1.9199219,404.90137,0.07232666,230.54688,320.09766,0.024932861
44,204.91602,322.3418,0.63183594,243.16992,319.2168,1.0,135.00781,327.73633,0.022369385,16.941406,389.08594,0.040527344,13.067383,392.08984,0.06744385,244.78955,337.1836,0.03640747,106.72363,367.03906,0.039611816,106.87891,365.73047,0.017745972,239.4043,349.9004,0.022491455,26.472656,416.51367,0.018859863,239.5625,330.75,0.02029419,1.9199219,409.00195,0.20495605,27.188477,422.03125,0.22363281
45,212.13208,323.03564,0.64941406,250.77051,319.98438,0.9794922,135.00781,327.73633,0.026901245,16.941406,389.08594,0.040496826,13.067383,394.4912,0.054901123,244.78955,352.87305,0.02658081,106.2168,367.03906,0.027023315,124.6543,385.8086,0.013336182,239.4043,350.0957,0.029129028,26.472656,416.68555,0.055664062,239.5625,331.14844,0.020904541,1.9199219,409.2246,0.19055176,27.188477,422.08203,0.5908203
46,221.50586,324.19202,0.68408203,259.23193,320.06055,1.0,135.00781,327.73633,0.017028809,15.421875,389.34766,0.024246216,18.830078,423.6328,0.032287598,248.1543,337.67773,0.0335083,21.000977,393.0547,0.018356323,124.6543,385.93945,0.010597229,61.115234,420.25928,0.030014038,26.472656,423.1289,0.05340576,52.482666,416.13672,0.035888672,2.665039,413.3047,0.0703125,27.188477,423.1328,0.1928711
47,230.09766,324.80566,0.80859375,267.03223,321.32617,1.0,34.151367,398.21094,0.036712646,24.742188,389.34766,0.018081665,26.822266,426.43457,0.056274414,248.1543,352.87305,0.026138306,2.3125,393.46484,0.013931274,124.6543,385.93945,0.016296387,61.115234,425.29688,0.026748657,34.210938,428.25,0.05593872,52.482666,416.13672,0.021087646,4.1992188,428.52686,0.045806885,42.16211,423.26953,0.1607666
48,236.35132,325.29688,0.73046875,275.7776,321.7129,1.0,5.3291016,404.58594,0.058624268,26.820312,427.64844,0.022735596,35.251953,431.19922,0.053222656,22.488281,389.89648,0.030166626,9.9453125,393.46484,0.021453857,37.123047,438.70312,0.020492554,60.446533,426.80762,0.020599365,60.327393,428.61328,0.029830933,30.601562,421.40723,0.014472961,11.225586,432.5586,0.5830078,52.996094,431.3672,0.7285156
49,245.6416,326.94336,0.3552246,282.55273,322.40234,1.0,3.0385742,404.58594,0.121520996,26.820312,428.46484,0.038391113,35.84619,431.19922,0.04751587,18.105469,390.73633,0.04043579,4.623047,393.46484,0.021621704,37.123047,438.70312,0.034179688,61.115234,443.25098,0.024475098,63.617188,441.77734,0.045959473,45.54004,434.13184,0.023651123,11.225586,435.81714,1.0,53.219727,447.625,0.5625
50,253.50195,328.3457,0.58740234,290.6084,322.92285,1.0,2.921875,398.21094,0.12359619,24.742188,443.95312,0.06384277,35.84619,432.19336,0.09301758,18.105469,390.73633,0.03656006,4.623047,393.0547,0.024673462,35.757446,439.09766,0.052490234,61.115234,444.98828,0.057739258,63.617188,450.57227,0.06161499,45.54004,457.07812,0.035125732,15.646484,439.80664,0.9580078,53.219727,460.38525,0.65527344
51,260.0171,328.36523,0.6459961,297.95312,323.78088,1.0,3.0385742,392.31055,0.14538574,26.820312,444.72266,0.058685303,35.251953,433.66406,0.06549072,18.105469,390.8164,0.039276123,9.9453125,393.46484,0.028289795,35.757446,448.2539,0.04348755,60.446533,456.70312,0.080566406,63.617188,463.8496,0.051361084,31.208984,477.75586,0.035186768,16.705078,442.30664,1.0,53.219727,473.27344,0.70458984
52,269.40137,330.24707,0.6386719,306.49512,324.34106,1.0,5.3291016,389.59375,0.18579102,26.820312,444.72266,0.07092285,33.583984,445.96094,0.07745361,32.78125,397.9873,0.042053223,22.792969,408.91016,0.023086548,35.757446,438.70312,0.08831787,60.446533,456.70312,0.02407837,43.715088,474.53125,0.028320312,30.601562,478.04688,0.043121338,17.066406,446.17578,0.7319336,38.339844,480.1289,0.72998047
53,275.7434,330.25977,0.73535156,314.18652,324.34106,1.0,17.734375,385.8789,0.26123047,24.335938,443.95312,0.050964355,32.507812,446.8203,0.07006836,32.78125,417.53906,0.032348633,42.208984,396.75244,0.027191162,47.51953,435.34277,0.08483887,68.27051,456.70312,0.039398193,28.779785,474.53125,0.06286621,17.867188,478.04688,0.062805176,18.527344,446.17578,0.8774414,26.140625,480.1289,0.7675781
54,283.2295,330.25977,0.8173828,322.02734,324.38135,1.0,25.205078,382.44922,0.42578125,11.614014,384.65234,0.14672852,19.867188,446.8203,0.06878662,33.708984,433.54492,0.045562744,74.92969,424.6289,0.04034424,48.253906,433.8203,0.055877686,35.432617,400.8164,0.018814087,28.326416,474.53125,0.070251465,17.867188,477.75586,0.04699707,18.908203,446.17578,0.7919922,11.412109,480.1289,0.79003906
55,291.8828,330.28613,0.79248047,329.9375,324.38135,0.99560547,32.714844,382.41016,0.32226562,11.614014,383.82227,0.15393066,13.660156,446.8203,0.07940674,39.416016,417.53906,0.053771973,74.92969,438.27344,0.029129028,48.296875,433.39844,0.05404663,28.622559,394.9453,0.024719238,25.357422,458.56348,0.038726807,17.867188,472.26953,0.027893066,19.128906,445.2119,0.65625,5.0214844,476.74658,0.21984863
56,298.4961,330.89844,0.7661133,337.19922,324.53076,1.0,40.523438,381.47852,0.37597656,11.614014,383.82227,0.36621094,1.7441406,387.1587,0.10723877,44.55371,417.53906,0.0390625,75.611084,438.8672,0.03781128,48.296875,433.39844,0.033050537,27.615723,394.46387,0.025482178,25.357422,443.40234,0.039520264,273.7461,420.54297,0.0357666,19.4375,443.71558,0.8286133,4.109375,470.67773,0.34960938
57,305.47852,331.5432,0.75390625,344.3203,324.91357,0.9692383,46.992188,381.47852,0.54345703,16.69336,384.08984,0.4711914,1.7441406,387.1587,0.18273926,44.55371,396.58398,0.036743164,90.96387,438.8672,0.040130615,48.253906,432.9082,0.0491333,27.615723,394.50488,0.0519104,28.326416,438.43164,0.040283203,273.7461,420.54297,0.026657104,20.109375,438.0,0.98046875,4.109375,468.83154,0.39916992
58,312.6328,333.2793,0.72753906,350.6211,325.75977,0.99072266,50.41797,382.44922,0.60791016,20.249512,384.65234,0.47143555,1.7441406,387.1587,0.28686523,44.55371,395.80737,0.035095215,90.96387,439.39062,0.055267334,48.296875,433.39844,0.038024902,27.615723,394.9453,0.046325684,103.72266,438.43164,0.07269287,273.7461,420.54297,0.051513672,27.769165,431.71875,0.9868164,4.109375,466.1582,0.51171875
59,319.31836,334.90234,0.69189453,356.91016,326.76953,0.9970703,58.570312,385.76172,0.39819336,28.934082,385.8496,0.38012695,3.921875,387.26074,0.38891602,6.53125,391.16406,0.03781128,91.32178,439.39062,0.037353516,48.296875,420.17163,0.022918701,27.706543,394.9453,0.042022705,122.56641,436.42114,0.046722412,33.70703,450.51855,0.040405273,37.46875,421.8877,0.99121094,13.182617,459.81104,0.7763672
60,326.42188,336.0664,0.70166016,362.98242,327.7578,0.91015625,66.262695,387.39453,0.42871094,34.277344,387.68286,0.42944336,4.1557617,389.58594,0.5415039,-0.16796875,390.2871,0.057006836,91.32178,439.8828,0.040496826,79.73633,412.42188,0.027069092,60.498047,440.8203,0.037261963,123.74536,436.42114,0.08343506,33.70703,450.51855,0.14758301,50.185547,414.45898,0.94433594,29.648438,453.4043,0.9013672
61,333.69238,337.16016,0.76708984,369.16797,328.97266,1.0,69.63672,388.44287,0.5058594,34.960938,391.19922,0.6616211,5.0859375,391.40234,0.44433594,-0.16796875,390.2871,0.068359375,90.96387,440.6328,0.037353516,79.73633,412.42188,0.01965332,77.57129,440.8203,0.03894043,123.74536,442.542,0.08441162,33.70703,454.41406,0.046539307,60.386963,407.9414,1.0,46.445312,448.0625,0.9238281
62,338.63184,337.97266,0.7832031,374.50977,330.19043,0.9838867,72.09961,388.86328,0.45483398,37.771484,393.29297,0.65625,8.636719,391.77344,0.4790039,-0.16796875,390.2871,0.09277344,81.99414,439.8828,0.023468018,80.58203,413.2539,0.044036865,93.13672,443.63086,0.027374268,123.74536,445.14062,0.055664062,51.566406,450.51855,0.04425049,66.72754,407.10938,0.86865234,64.58008,446.6543,0.8959961
63,345.7578,338.51465,0.81933594,380.52197,330.36133,0.96533203,77.36914,391.3203,0.61621094,45.93164,393.65625,0.60791016,14.419922,391.91016,0.4873047,2.1679688,390.2871,0.15197754,66.74414,439.28125,0.022827148,82.66699,413.2539,0.029510498,93.32617,444.01562,0.03186035,123.74536,446.1211,0.07110596,78.03906,448.83984,0.033996582,73.19531,407.10938,0.94677734,78.990234,446.6543,0.88427734
64,350.41797,338.70703,0.86035156,387.59375,331.65454,1.0,83.331055,391.3203,0.5024414,52.690918,393.65625,0.6269531,23.158203,391.91016,0.484375,4.5859375,389.75293,0.18676758,1.3496094,390.0078,0.064453125,87.79297,415.76172,0.040618896,146.40527,444.35156,0.04248047,138.1211,446.53516,0.054901123,92.546875,448.78125,0.035461426,78.16992,407.10938,0.8574219,92.67139,446.6543,0.9863281
65,356.23083,339.72656,0.8364258,392.16797,332.04245,0.97558594,87.765625,388.86328,0.4658203,57.640625,393.65625,0.6113281,27.430176,391.91016,0.5361328,5.102539,388.91016,0.2529297,1.3496094,389.60742,0.10076904,99.25,431.7461,0.057891846,146.40527,443.63086,0.039398193,155.87659,446.53516,0.034851074,119.009766,448.78125,0.034942627,84.96777,410.32617,0.8354492,104.74414,447.32812,0.8486328
66,360.5,339.92676,0.7285156,397.94824,332.22815,0.96240234,97.36133,388.86328,0.35595703,62.68164,393.0625,0.57177734,32.003906,390.97266,0.52978516,5.6210938,387.2124,0.2861328,1.3496094,388.2019,0.10675049,99.25,415.76172,0.04284668,162.77051,443.63086,0.044433594,170.97266,446.53516,0.0847168,368.3203,417.45117,0.036956787,93.49219,412.33398,0.98291016,119.25195,448.60156,0.9160156
67,366.2539,340.64893,0.84765625,403.95782,332.3081,1.0,105.58594,388.95703,0.3059082,73.30078,390.5703,0.33984375,42.740234,389.9004,0.51171875,13.105469,386.88867,0.31982422,3.4575195,386.69824,0.1694336,99.25,415.76172,0.04638672,146.40527,439.54297,0.03366089,384.55078,417.3125,0.09350586,370.43457,417.45117,0.0541687,99.583496,416.33203,0.9057617,133.13281,448.60156,0.67041016
68,371.69678,340.8755,0.8725586,408.82812,332.3081,0.93115234,111.328125,387.9634,0.5078125,81.59375,390.4297,0.46826172,52.129395,388.68408,0.59033203,27.278809,386.85254,0.38061523,5.2929688,384.54688,0.2800293,11.823486,385.98438,0.0982666,0.31640625,386.1797,0.047668457,385.92188,417.3125,0.085998535,370.43457,417.45117,0.1159668,107.733154,420.05182,0.9086914,133.13281,450.16797,0.62841797
69,379.04102,340.9209,0.8276367,415.82227,332.22815,0.99072266,116.76807,388.58105,0.4440918,89.43555,390.4297,0.5488281,60.143555,388.52734,0.69921875,33.640625,386.53906,0.40356445,13.488281,383.3086,0.3552246,11.823486,381.1875,0.18273926,0.31640625,384.0254,0.07116699,385.92188,416.8203,0.10394287,372.08142,420.09906,0.10614014,114.65527,420.68164,0.9145508,133.13281,481.46094,0.4951172
70,383.58398,340.93408,0.82373047,420.67236,332.22815,1.0,124.25366,388.58105,0.625,95.85742,390.5703,0.63134766,67.75073,388.52734,0.52490234,44.833984,386.53906,0.5605469,20.920898,383.3086,0.44018555,11.823486,381.1875,0.37060547,5.9492188,379.0713,0.14648438,384.55078,416.8203,0.113342285,372.08142,428.27588,0.08892822,119.56445,421.1045,0.9199219,110.76953,481.6797,0.5571289
71,390.85352,340.93408,0.85253906,426.61523,332.05276,0.95458984,130.79102,388.58105,0.6435547,100.14844,390.97656,0.5209961,73.70508,388.52734,0.44970703,49.085938,386.53906,0.49560547,31.447266,383.04297,0.42871094,12.652344,380.6211,0.35131836,5.9492188,377.33008,0.21313477,97.87109,416.8203,0.14538574,370.1875,433.4375,0.107421875,121.28711,438.90625,0.65234375,99.1084,481.46094,0.72753906
72,396.6245,341.3496,0.87109375,433.19922,332.05276,1.0,138.14648,388.58105,0.7211914,107.6709,391.63672,0.69677734,79.20703,389.23438,0.42651367,55.320312,388.02106,0.4753418,31.447266,383.04297,0.5058594,21.808594,380.44922,0.37060547,9.21875,377.12305,0.25317383,97.87109,421.90918,0.20397949,84.58789,474.09473,0.20703125,122.4375,438.90625,0.6220703,95.72656,481.46094,0.6870117
73,401.3672,341.64844,0.8408203,437.50586,332.33203,1.0,141.16504,391.26562,0.6533203,109.32422,392.88477,0.62939453,79.80664,390.43945,0.51708984,55.796875,388.0364,0.4897461,32.439453,383.04297,0.47387695,21.808594,380.44922,0.2770996,9.296875,376.3711,0.12573242,97.87109,443.1953,0.12426758,84.58789,474.09473,0.3935547,122.4375,438.90625,0.91503906,95.72656,476.10577,0.6459961
74,407.20312,341.89844,0.86816406,442.98145,332.4436,0.94384766,144.45312,392.83008,0.69433594,113.09375,394.4209,0.63720703,83.188965,391.33203,0.53222656,59.020508,388.28198,0.4675293,35.007324,381.52344,0.45507812,21.808594,378.89062,0.21044922,9.296875,376.3711,0.060638428,107.21777,446.8828,0.08929443,84.58789,474.09473,0.46679688,125.86133,433.85352,0.88720703,95.72656,469.98047,0.5996094
75,412.42065,342.1875,0.87939453,448.53516,333.26172,0.98095703,148.37549,393.0625,0.58691406,119.9375,395.19482,0.67578125,92.02414,393.42188,0.5751953,61.124023,389.26758,0.5961914,35.007324,380.8589,0.53125,21.542969,378.61523,0.3112793,9.21875,376.3711,0.07910156,220.1698,450.13867,0.07733154,92.68457,466.5293,0.21044922,136.55664,430.8828,0.61621094,119.36914,460.5752,0.6176758
76,415.97266,342.2793,0.8588867,452.4812,333.47363,1.0,151.8711,393.56445,0.5576172,124.23926,396.4309,0.7182617,95.021484,393.92188,0.5888672,61.914062,389.54395,0.73046875,36.360596,380.8589,0.6567383,21.542969,378.61523,0.36987305,8.808594,378.26562,0.05102539,220.1698,450.13867,0.0541687,103.98047,463.02344,0.27392578,145.13281,430.8828,0.6821289,134.09375,458.92383,0.6928711
77,421.0664,343.32812,0.86621094,456.84766,333.59668,0.91308594,156.71338,396.13135,0.6845703,127.25195,397.85938,0.7558594,98.57422,394.58984,0.69970703,65.59375,389.7168,0.7451172,38.527344,381.52344,0.6557617,21.542969,378.61523,0.35253906,8.808594,379.03125,0.09057617,220.1698,446.8828,0.054626465,119.91406,463.02344,0.054840088,157.49902,430.8828,0.515625,148.07623,457.16797,0.85009766
78,426.03418,343.50586,0.8125,461.52246,333.73828,0.9277344,163.12549,396.13135,0.76708984,134.22266,397.85938,0.6870117,106.69922,394.58984,0.6542969,75.72876,389.54395,0.5761719,49.3125,384.7207,0.4597168,22.71875,380.72852,0.2849121,8.808594,383.6328,0.08886719,233.26758,450.13867,0.043762207,138.07422,462.64453,0.03930664,193.25195,452.37036,0.65722656,148.07623,458.92383,0.80810547
79,429.7959,343.5332,0.85009766,466.35645,333.77637,0.9951172,168.85938,396.13135,0.7128906,138.41504,397.85938,0.72753906,110.97461,394.58984,0.6923828,79.38086,389.4629,0.56884766,54.046875,385.3125,0.4099121,25.464844,384.48828,0.25756836,10.060547,384.8086,0.084106445,154.9414,450.13867,0.048828125,152.78516,462.64453,0.038360596,199.1582,456.0664,0.7758789,252.11633,458.92383,0.74560547
80,435.10254,343.56836,0.82128906,469.89258,334.08008,0.9716797,174.2461,394.3789,0.77197266,143.49219,395.91022,0.7714844,116.68799,393.3672,0.66552734,87.734375,389.4629,0.54052734,60.293945,385.3125,0.46557617,25.59375,384.48828,0.22363281,47.890625,386.4961,0.055419922,25.539062,384.16016,0.05810547,163.82935,463.02344,0.03540039,206.28516,457.0039,0.8901367,252.11633,462.83984,0.6958008
81,439.98047,343.76367,0.7841797,474.8828,334.17773,0.91845703,180.05078,394.00586,0.7421875,149.43652,394.9375,0.70166016,120.75,391.76172,0.6308594,93.84277,388.06033,0.53222656,60.433594,385.3125,0.41064453,35.780396,384.48828,0.19165039,47.890625,386.90332,0.0713501,25.539062,384.16016,0.07476807,179.56445,462.64453,0.028335571,208.30273,459.36523,0.80810547,252.11633,477.67285,0.7758789
82,443.88245,343.80273,0.8198242,480.21875,334.17773,0.9375,184.92578,392.41016,0.73535156,154.75684,392.30273,0.83154297,126.75,389.84277,0.7426758,98.07129,385.70703,0.6035156,66.71875,382.9746,0.5102539,36.203857,383.4375,0.23596191,47.890625,390.2461,0.087402344,224.46484,459.46875,0.0769043,211.5,462.64453,0.03201294,208.30273,461.99023,0.8588867,247.2461,490.6328,0.66259766
83,447.25586,343.85352,0.8286133,483.9544,334.17773,0.9555664,193.07422,392.23438,0.7788086,162.9082,391.79297,0.7783203,133.08594,388.562,0.75097656,100.504395,384.17188,0.7866211,69.43652,382.9746,0.6923828,36.203857,383.4375,0.42382812,24.029297,391.15234,0.072143555,205.9502,489.54297,0.047607422,211.5,494.22266,0.03729248,208.30273,461.99023,0.75,233.73828,496.95703,0.5805664
84,453.06055,343.85352,0.7685547,488.53906,333.7959,0.8671875,199.99219,392.23438,0.71533203,167.86328,391.3418,0.70166016,139.04443,388.19458,0.7338867,104.62305,384.17188,0.63183594,69.43652,380.14038,0.64208984,36.203857,383.4375,0.5161133,6.546875,391.71094,0.12463379,205.9502,489.54297,0.037109375,211.5,498.7295,0.04168701,206.25977,461.99023,0.95947266,220.40698,498.01172,0.8173828
